555,506,404
560,512,418
560,510,420
560,512,418
563,514,416
565,516,416
565,518,414
564,522,416
560,522,414
554,526,408
554,534,406
552,536,408
550,542,400
546,546,398
547,554,396
547,560,394
548,574,390
544,580,388
544,586,388
539,602,374
536,618,372
539,638,372
546,658,370
552,676,368
558,692,364
560,710,364
563,732,376
560,756,382
564,786,406
575,826,428
599,858,466
618,906,498
648,920,514
676,920,528
701,920,540
708,920,554
713,920,566
715,920,642
732,920,678
691,920,688
658,920,720
636,920,842
662,920,916
693,920,920
814,920,920
811,920,920
730,920,920
618,920,920
525,880,920
466,804,920
441,754,920
439,744,920
428,700,852
375,662,814
312,642,788
234,616,804
219,594,820
258,572,828
338,564,788
344,552,804
372,554,784
417,566,784
433,570,810
412,556,834
484,556,810
503,548,786
494,534,756
490,514,718
492,510,690
493,514,670
496,516,662
505,524,654
517,530,658
517,532,658
519,536,660
529,544,654
531,544,648
535,546,640
540,548,636
548,552,630
548,550,628
544,550,618
539,548,612
539,550,612
542,548,618
538,542,622
