487,456,574
486,452,558
483,452,562
480,452,564
478,452,564
477,452,564
476,452,564
476,454,564
475,452,566
473,452,568
475,452,566
476,454,564
475,454,568
473,452,570
467,450,568
466,450,564
465,448,566
465,448,564
464,448,564
458,446,564
458,446,560
457,446,560
457,444,562
456,444,564
456,444,562
457,444,562
458,442,562
459,442,562
461,444,562
464,444,560
464,446,562
463,444,562
461,444,564
463,442,562
462,442,560
461,444,562
459,442,562
460,442,562
461,442,562
461,444,562
461,444,560
461,444,562
462,444,562
461,444,562
462,446,564
462,446,562
461,446,562
460,446,562
460,444,562
461,444,562
460,444,562
459,446,562
458,444,562
459,444,562
460,446,562
461,446,564
461,446,562
461,446,564
461,446,562
462,446,562
461,446,562
461,446,564
461,446,562
460,446,562
460,444,562
460,446,562
461,444,562
461,446,562
460,444,562
461,446,562
460,444,562
460,446,562
461,446,564
461,446,562
460,446,562
460,444,562
460,446,562
459,444,562
460,446,562
459,446,562
460,444,562
460,446,564
459,444,562
460,446,562
461,446,562
460,444,562
461,444,560
462,444,560
462,446,560
466,448,562
468,448,562
467,450,564
465,448,566
464,448,566
465,448,566
465,448,564
466,450,564
467,450,564
469,454,562
472,454,562
473,456,562
471,454,562
466,452,562
463,450,562
461,448,562
460,448,562
460,448,564
459,448,564
459,448,562
457,448,560
455,446,560
450,444,562
448,442,562
448,442,560
448,444,560
446,442,560
446,444,558
445,442,558
446,444,556
444,442,556
443,440,556
443,442,558
444,442,560
442,442,562
447,444,562
449,446,564
450,446,564
451,448,564
450,446,562
450,446,560
450,448,560
451,448,560
449,448,560
448,446,562
446,446,562
447,448,562
447,448,560
446,446,560
444,446,560
441,446,560
442,446,556
441,446,556
440,446,556
439,444,556
438,446,558
438,442,556
437,444,556
435,444,556
434,444,556
434,444,558
435,444,556
436,446,556
435,446,556
437,446,556
439,446,558
439,446,560
438,446,560
439,446,560
439,446,558
438,446,556
438,444,556
436,446,556
434,444,554
434,446,554
435,446,556
435,446,558
434,446,556
433,444,556
432,444,556
431,444,556
432,446,556
433,446,556
434,448,556
432,446,556
433,446,556
434,446,556
434,448,558
434,446,556
432,446,556
433,446,556
432,446,556
433,448,556
432,446,556
431,446,554
431,446,556
431,446,554
431,446,556
432,446,554
433,448,554
434,448,556
433,448,558
434,448,560
435,448,558
434,448,556
433,448,556
432,446,556
432,448,556
432,446,556
432,446,554
433,446,556
434,448,556
435,448,556
434,448,556
434,446,558
433,446,558
433,448,558
434,448,556
434,448,554
434,448,556
433,446,556
433,448,554
432,446,556
432,448,556
433,448,556
432,448,556
432,446,556
431,446,556
431,448,556
433,448,554
433,448,556
434,448,556
433,448,556
432,448,556
433,448,556
433,448,554
432,448,554
432,448,556
433,448,556
431,448,556
432,448,556
433,448,556
432,448,556
432,448,558
432,448,556
433,450,556
433,448,556
432,448,556
433,450,556
433,448,556
432,448,556
432,448,554
432,450,556
433,450,556
433,448,556
432,448,556
432,450,556
432,448,556
433,450,556
433,448,556
432,448,556
433,448,556
432,448,556
431,448,556
432,448,556
433,448,556
432,448,556
433,448,556
432,448,556
433,448,556
433,448,558
433,448,556
432,448,556
434,448,556
433,448,556
432,448,556
