484,586,592
486,594,596
487,598,598
497,596,592
499,594,594
498,594,592
499,594,588
499,588,584
499,584,582
499,572,576
500,564,572
500,558,574
501,554,572
504,558,574
502,560,572
498,558,568
495,562,566
492,566,560
490,568,558
490,572,554
489,576,552
490,578,552
491,580,560
491,580,562
494,580,566
497,578,568
499,576,570
501,576,572
506,574,572
508,576,572
509,578,570
510,578,568
509,580,566
506,580,568
503,578,568
501,578,570
499,574,570
498,574,570
496,572,574
496,570,576
496,568,578
497,568,582
496,570,584
498,570,582
500,572,580
502,572,576
505,574,574
505,578,572
505,582,572
504,584,572
500,586,576
497,586,576
494,588,580
494,590,580
495,590,582
496,592,584
498,594,584
494,600,584
492,604,586
488,612,588
484,616,588
484,622,590
486,624,594
490,614,606
492,604,612
492,594,618
492,588,624
496,590,622
498,592,614
500,594,606
500,594,600
501,592,596
501,590,594
500,588,594
500,584,590
501,580,586
504,580,580
506,578,574
507,576,572
507,574,568
507,574,566
505,572,564
503,570,562
501,568,562
498,566,560
496,566,558
494,566,558
493,568,558
495,570,558
497,570,556
501,574,558
504,578,560
506,582,562
506,584,562
506,588,564
500,590,568
500,592,566
497,596,566
496,598,566
496,602,564
496,606,562
494,606,562
495,608,564
494,604,570
494,602,572
493,598,576
489,596,576
483,598,580
479,600,578
478,604,578
479,606,582
477,610,586
480,610,588
481,608,588
487,602,590
492,592,590
499,582,592
503,572,594
506,566,596
508,562,598
508,562,592
504,560,588
497,560,582
491,560,580
487,560,578
484,560,574
488,564,570
491,564,566
494,564,566
495,562,564
493,560,564
493,558,564
491,558,566
492,558,568
493,562,570
494,562,570
494,562,572
493,562,570
495,564,568
496,564,570
494,564,568
493,564,568
490,564,570
488,566,572
488,566,574
488,568,576
488,570,578
487,570,578
487,574,580
488,576,582
487,576,584
487,578,586
487,582,588
486,582,588
485,584,588
486,584,588
487,586,590
490,588,590
491,590,590
491,594,590
489,602,592
485,610,590
485,618,588
484,624,588
482,626,590
481,626,594
481,622,602
482,616,608
486,606,612
491,598,614
496,590,614
500,588,610
503,586,606
506,586,602
503,586,592
501,586,590
498,586,588
494,584,584
492,584,586
491,582,584
491,582,582
492,582,578
498,582,572
503,584,566
506,584,562
507,584,562
507,582,560
507,580,558
506,578,556
504,578,556
503,578,554
503,576,554
504,576,554
505,576,552
507,574,552
507,576,552
506,574,550
506,576,552
505,576,552
504,576,552
503,580,554
503,580,556
501,582,556
499,582,558
498,584,560
498,586,560
497,586,562
498,586,562
500,588,564
499,588,570
497,588,574
494,588,578
493,588,584
490,588,586
489,588,592
488,588,592
486,592,596
483,598,598
485,606,600
487,612,606
489,614,606
491,618,612
493,618,614
498,614,618
501,604,618
504,582,618
503,566,618
498,552,616
493,546,610
489,542,604
487,544,596
486,546,588
487,552,582
486,554,576
484,560,572
484,562,570
482,564,568
483,564,568
484,564,568
485,564,568
492,568,566
497,572,566
501,574,566
503,574,566
504,572,568
503,570,570
503,570,572
501,568,574
501,566,572
499,566,570
498,564,570
496,562,570
495,562,572
496,564,572
495,564,572
496,566,574
499,566,576
501,570,580
505,572,582
507,576,584
509,578,586
507,578,588
500,576,590
494,574,588
489,574,584
489,574,586
489,576,584
489,578,586
486,578,586
485,578,588
485,580,590
487,582,590
486,586,592
484,594,592
486,602,592
488,610,592
488,616,588
486,622,592
485,620,596
486,612,602
487,602,608
488,590,612
486,578,614
485,570,614
487,570,610
493,572,602
499,576,594
504,580,586
507,582,582
508,586,580
508,586,578
506,586,578
505,584,576
506,584,574
509,586,570
511,586,568
512,586,566
513,586,564
515,588,560
516,590,558
515,588,560
513,588,560
511,586,560
510,586,562
508,584,564
508,582,564
508,580,566
508,580,568
508,578,566
509,578,566
509,576,568
505,576,568
503,576,568
500,574,572
496,574,576
496,574,578
492,574,582
488,576,586
489,578,586
490,580,588
492,582,590
494,584,592
495,586,592
494,586,592
492,584,594
492,586,594
488,588,594
486,590,592
484,594,590
484,600,588
488,606,588
493,610,590
493,610,592
494,606,594
497,596,596
499,590,596
502,580,598
505,570,598
504,558,600
503,554,600
501,550,598
499,550,590
496,550,586
493,550,584
489,552,580
488,552,578
489,556,578
490,558,576
492,560,576
496,562,572
499,564,570
501,566,570
503,568,570
504,568,572
505,568,574
504,568,574
503,570,582
499,566,584
497,564,584
497,564,582
500,564,580
505,564,578
507,564,578
509,566,578
507,566,576
505,566,578
504,566,578
500,568,580
497,568,580
495,568,580
493,570,582
491,570,580
491,570,582
491,572,586
493,574,586
493,574,588
492,574,590
494,574,590
494,576,590
495,578,590
496,580,588
496,582,586
494,586,584
493,592,584
494,598,582
495,606,582
496,608,584
495,610,588
493,610,590
493,610,592
497,604,594
500,598,594
504,592,596
506,584,592
508,576,592
508,570,590
508,566,586
506,566,584
505,568,584
502,570,580
498,572,578
497,576,576
496,580,574
497,582,570
498,584,566
