524,430,526
525,444,522
528,446,512
529,450,508
532,456,504
540,462,496
543,466,480
543,472,468
536,478,458
536,482,458
544,486,460
545,482,454
542,480,454
536,480,448
533,480,446
532,484,448
528,488,456
528,490,462
533,494,458
541,502,452
539,506,444
536,508,436
537,512,430
543,518,426
550,528,424
561,544,414
561,558,404
549,570,392
539,584,374
536,602,360
538,622,338
541,636,330
555,666,336
559,676,340
569,702,350
593,742,366
605,756,374
639,798,384
651,826,390
686,864,384
711,900,376
716,916,376
724,920,382
762,920,426
785,920,466
740,920,552
718,920,590
721,920,620
737,920,686
778,920,724
752,920,754
716,920,778
748,920,834
685,920,920
696,918,920
623,852,920
542,784,902
515,738,874
520,714,838
517,696,812
492,666,780
445,640,778
385,586,816
415,582,800
439,576,772
447,568,758
459,564,738
466,554,738
459,538,748
459,524,748
455,516,748
462,514,702
480,526,690
504,532,692
518,534,700
526,536,702
524,538,684
537,548,652
548,552,636
554,554,632
558,552,624
555,554,620
553,552,610
556,548,612
550,540,624
546,534,624
554,532,626
557,530,620
551,526,610
559,524,602
563,522,590
